$,_ft,settlementdate,v#
NSW1,Gas,2021-09-22 13:55:00,0.15386
NSW1,Gas,2021-09-22 14:00:00,0.14381
NSW1,Gas,2021-09-22 14:05:00,0.15386
NSW1,Gas,2021-09-22 14:10:00,0.17395
NSW1,Gas,2021-09-22 14:15:00,0.17395
NSW1,Gas,2021-09-22 14:20:00,0.14381
NSW1,Gas,2021-09-22 14:25:00,0.1639
NSW1,Gas,2021-09-22 14:30:00,0.184
NSW1,Gas,2021-09-22 14:35:00,0.17395
NSW1,Gas,2021-09-22 14:40:00,0.13376
NSW1,Gas,2021-09-22 14:45:00,0.15386
NSW1,Gas,2021-09-22 14:50:00,0.17395
NSW1,Gas,2021-09-22 14:55:00,0.1639
NSW1,Gas,2021-09-22 15:00:00,0.13376
NSW1,Hydro,2021-09-22 12:00:00,40.05575
NSW1,Hydro,2021-09-22 12:05:00,40.02741
NSW1,Hydro,2021-09-22 12:10:00,39.8156
NSW1,Hydro,2021-09-22 12:15:00,36.1392
NSW1,Hydro,2021-09-22 12:20:00,35.5707
NSW1,Hydro,2021-09-22 12:25:00,35.920339999999996
NSW1,Hydro,2021-09-22 12:30:00,35.98725
NSW1,Hydro,2021-09-22 12:35:00,35.5707
NSW1,Hydro,2021-09-22 12:40:00,35.62741
NSW1,Hydro,2021-09-22 12:45:00,36.15575
NSW1,Hydro,2021-09-22 12:50:00,35.9723
NSW1,Hydro,2021-09-22 12:55:00,36.00381
NSW1,Hydro,2021-09-22 13:00:00,35.51085
NSW1,Hydro,2021-09-22 13:05:00,36.079350000000005
NSW1,Hydro,2021-09-22 13:10:00,56.823350000000005
NSW1,Hydro,2021-09-22 13:15:00,35.15953
NSW1,Hydro,2021-09-22 13:20:00,54.60804999999999
NSW1,Hydro,2021-09-22 13:25:00,55.43742
NSW1,Hydro,2021-09-22 13:30:00,56.07275
NSW1,Hydro,2021-09-22 13:35:00,55.103579999999994
NSW1,Hydro,2021-09-22 13:40:00,53.58284
NSW1,Hydro,2021-09-22 13:45:00,55.236959999999996
NSW1,Hydro,2021-09-22 13:50:00,53.17372
NSW1,Hydro,2021-09-22 13:55:00,55.63346
NSW1,Hydro,2021-09-22 14:00:00,54.11565
NSW1,Hydro,2021-09-22 14:05:00,54.995870000000004
NSW1,Hydro,2021-09-22 14:10:00,51.84079
NSW1,Hydro,2021-09-22 14:15:00,52.91195999999999
NSW1,Hydro,2021-09-22 14:20:00,55.3141
NSW1,Hydro,2021-09-22 14:25:00,54.219759999999994
NSW1,Hydro,2021-09-22 14:30:00,52.739459999999994
NSW1,Hydro,2021-09-22 14:35:00,56.06246999999999
NSW1,Hydro,2021-09-22 14:40:00,34.035940000000004
NSW1,Hydro,2021-09-22 14:45:00,34.5707
NSW1,Hydro,2021-09-22 14:50:00,34.51085
NSW1,Hydro,2021-09-22 14:55:00,34.72265
NSW1,Hydro,2021-09-22 15:00:00,34.839200000000005
NSW1,Hydro Storage,2021-09-22 12:00:00,-121.34178
NSW1,Hydro Storage,2021-09-22 12:05:00,-121.64151
NSW1,Hydro Storage,2021-09-22 12:10:00,-121.24334
NSW1,Hydro Storage,2021-09-22 12:15:00,-121.74621
NSW1,Hydro Storage,2021-09-22 12:20:00,-121.84764
NSW1,Hydro Storage,2021-09-22 12:25:00,-121.59307
NSW1,Hydro Storage,2021-09-22 12:30:00,-121.54463
NSW1,Hydro Storage,2021-09-22 12:35:00,-121.59307
NSW1,Hydro Storage,2021-09-22 12:40:00,-121.7962
NSW1,Hydro Storage,2021-09-22 12:45:00,-121.49165
NSW1,Hydro Storage,2021-09-22 12:50:00,-121.84764
NSW1,Hydro Storage,2021-09-22 12:55:00,-121.14191
NSW1,Hydro Storage,2021-09-22 13:00:00,-121.59307
NSW1,Hydro Storage,2021-09-22 13:05:00,-121.1949
NSW1,Hydro Storage,2021-09-22 13:10:00,-121.54463
NSW1,Hydro Storage,2021-09-22 13:15:00,-121.59307
NSW1,Hydro Storage,2021-09-22 13:20:00,-121.54463
NSW1,Hydro Storage,2021-09-22 13:25:00,-121.54463
NSW1,Hydro Storage,2021-09-22 13:30:00,-121.1949
NSW1,Hydro Storage,2021-09-22 13:35:00,-121.29333
NSW1,Hydro Storage,2021-09-22 13:40:00,-121.4962
NSW1,Hydro Storage,2021-09-22 13:45:00,-121.34477
NSW1,Hydro Storage,2021-09-22 13:50:00,-121.75076
NSW1,Hydro Storage,2021-09-22 13:55:00,-121.24334
NSW1,Hydro Storage,2021-09-22 14:00:00,-121.64934
NSW1,Hydro Storage,2021-09-22 14:05:00,-121.34477
NSW1,Hydro Storage,2021-09-22 14:10:00,-121.75076
NSW1,Hydro Storage,2021-09-22 14:15:00,-121.64934
NSW1,Hydro Storage,2021-09-22 14:20:00,-121.64934
NSW1,Hydro Storage,2021-09-22 14:25:00,-121.60089
NSW1,Hydro Storage,2021-09-22 14:30:00,-121.75076
NSW1,Hydro Storage,2021-09-22 14:35:00,-121.4462
NSW1,Hydro Storage,2021-09-22 14:40:00,0
NSW1,Hydro Storage,2021-09-22 14:45:00,0
NSW1,Hydro Storage,2021-09-22 14:50:00,0
NSW1,Hydro Storage,2021-09-22 14:55:00,0
NSW1,Hydro Storage,2021-09-22 15:00:00,0
NSW1,Liquid Fuel,2021-09-22 12:00:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:05:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:10:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:15:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:20:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:25:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:30:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:35:00,-0.071102
NSW1,Liquid Fuel,2021-09-22 12:40:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 12:45:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 12:50:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 12:55:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 13:00:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 13:05:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 13:10:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 13:15:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 13:20:00,-0.070873
NSW1,Liquid Fuel,2021-09-22 13:25:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 13:30:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 13:35:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 13:40:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 13:45:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 13:50:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 13:55:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 14:00:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 14:05:00,-0.072372
NSW1,Liquid Fuel,2021-09-22 14:10:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:15:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:20:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:25:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:30:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:35:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:40:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:45:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:50:00,-0.070137
NSW1,Liquid Fuel,2021-09-22 14:55:00,-0.074005
NSW1,Liquid Fuel,2021-09-22 15:00:00,-0.074005
NSW1,Solar,2021-09-22 12:00:00,1213.5143820000003
NSW1,Solar,2021-09-22 12:05:00,1195.5578309999999
NSW1,Solar,2021-09-22 12:10:00,1192.90633
NSW1,Solar,2021-09-22 12:15:00,1195.296452
NSW1,Solar,2021-09-22 12:20:00,1173.073938
NSW1,Solar,2021-09-22 12:25:00,1185.8706499999998
NSW1,Solar,2021-09-22 12:30:00,1194.224115
NSW1,Solar,2021-09-22 12:35:00,1190.0499360000001
NSW1,Solar,2021-09-22 12:40:00,1226.215879
NSW1,Solar,2021-09-22 12:45:00,1212.722685
NSW1,Solar,2021-09-22 12:50:00,1235.0576279999998
NSW1,Solar,2021-09-22 12:55:00,1196.744663
NSW1,Solar,2021-09-22 13:00:00,1183.7720000000002
NSW1,Solar,2021-09-22 13:05:00,1180.067469
NSW1,Solar,2021-09-22 13:10:00,1190.5658089999997
NSW1,Solar,2021-09-22 13:15:00,1157.827443
NSW1,Solar,2021-09-22 13:20:00,1153.260265
NSW1,Solar,2021-09-22 13:25:00,1154.741592
NSW1,Solar,2021-09-22 13:30:00,1126.6613389999998
NSW1,Solar,2021-09-22 13:35:00,1154.252195
NSW1,Solar,2021-09-22 13:40:00,1177.6878600000002
NSW1,Solar,2021-09-22 13:45:00,1117.17651
NSW1,Solar,2021-09-22 13:50:00,1160.30955
NSW1,Solar,2021-09-22 13:55:00,1101.467929
NSW1,Solar,2021-09-22 14:00:00,1146.023809
NSW1,Solar,2021-09-22 14:05:00,1136.2017590000003
NSW1,Solar,2021-09-22 14:10:00,1141.9926299999997
NSW1,Solar,2021-09-22 14:15:00,1141.07738
NSW1,Solar,2021-09-22 14:20:00,1102.240947
NSW1,Solar,2021-09-22 14:25:00,1157.59276
NSW1,Solar,2021-09-22 14:30:00,1129.574409
NSW1,Solar,2021-09-22 14:35:00,1087.4976780000002
NSW1,Solar,2021-09-22 14:40:00,1158.031578
NSW1,Solar,2021-09-22 14:45:00,1101.8025619999999
NSW1,Solar,2021-09-22 14:50:00,1140.8048830000002
NSW1,Solar,2021-09-22 14:55:00,1151.7599980000002
NSW1,Solar,2021-09-22 15:00:00,1156.912024
NSW1,Wind,2021-09-22 12:00:00,88.23246
NSW1,Wind,2021-09-22 12:05:00,97.25675000000001
NSW1,Wind,2021-09-22 12:10:00,95.9616
NSW1,Wind,2021-09-22 12:15:00,102.78864000000002
NSW1,Wind,2021-09-22 12:20:00,102.72845
NSW1,Wind,2021-09-22 12:25:00,105.47352
NSW1,Wind,2021-09-22 12:30:00,115.22655
NSW1,Wind,2021-09-22 12:35:00,114.85108000000001
NSW1,Wind,2021-09-22 12:40:00,119.70059999999997
NSW1,Wind,2021-09-22 12:45:00,130.71366999999998
NSW1,Wind,2021-09-22 12:50:00,135.96777000000003
NSW1,Wind,2021-09-22 12:55:00,139.15737000000004
NSW1,Wind,2021-09-22 13:00:00,147.01366
NSW1,Wind,2021-09-22 13:05:00,150.73508800000002
NSW1,Wind,2021-09-22 13:10:00,143.60591
NSW1,Wind,2021-09-22 13:15:00,158.86536
NSW1,Wind,2021-09-22 13:20:00,166.31578000000002
NSW1,Wind,2021-09-22 13:25:00,188.227307
NSW1,Wind,2021-09-22 13:30:00,195.72258999999997
NSW1,Wind,2021-09-22 13:35:00,194.856629
NSW1,Wind,2021-09-22 13:40:00,191.675091
NSW1,Wind,2021-09-22 13:45:00,195.29064999999997
NSW1,Wind,2021-09-22 13:50:00,194.20705999999998
NSW1,Wind,2021-09-22 13:55:00,209.45609000000002
NSW1,Wind,2021-09-22 14:00:00,209.22529
NSW1,Wind,2021-09-22 14:05:00,218.65978999999996
NSW1,Wind,2021-09-22 14:10:00,225.21325700000003
NSW1,Wind,2021-09-22 14:15:00,198.23184100000003
NSW1,Wind,2021-09-22 14:20:00,202.99760899999995
NSW1,Wind,2021-09-22 14:25:00,214.58016999999998
NSW1,Wind,2021-09-22 14:30:00,202.223162
NSW1,Wind,2021-09-22 14:35:00,229.22790999999998
NSW1,Wind,2021-09-22 14:40:00,217.87135899999996
NSW1,Wind,2021-09-22 14:45:00,228.61684
NSW1,Wind,2021-09-22 14:50:00,240.350064
NSW1,Wind,2021-09-22 14:55:00,233.43364
NSW1,Wind,2021-09-22 15:00:00,247.88614
NSW1,Rooftop PV,2021-09-22 12:00:00,2657.49
NSW1,Rooftop PV,2021-09-22 12:05:00,2653.23
NSW1,Rooftop PV,2021-09-22 12:10:00,2648.97
NSW1,Rooftop PV,2021-09-22 12:15:00,2644.71
NSW1,Rooftop PV,2021-09-22 12:20:00,2640.45
NSW1,Rooftop PV,2021-09-22 12:25:00,2636.19
NSW1,Rooftop PV,2021-09-22 12:30:00,2631.93
NSW1,Rooftop PV,2021-09-22 12:35:00,2615.89
NSW1,Rooftop PV,2021-09-22 12:40:00,2599.85
NSW1,Rooftop PV,2021-09-22 12:45:00,2583.81
NSW1,Rooftop PV,2021-09-22 12:50:00,2567.77
NSW1,Rooftop PV,2021-09-22 12:55:00,2551.73
NSW1,Rooftop PV,2021-09-22 13:00:00,2535.69
NSW1,Rooftop PV,2021-09-22 13:05:00,2514.28333333
NSW1,Rooftop PV,2021-09-22 13:10:00,2492.87666667
NSW1,Rooftop PV,2021-09-22 13:15:00,2471.47
NSW1,Rooftop PV,2021-09-22 13:20:00,2450.06333333
NSW1,Rooftop PV,2021-09-22 13:25:00,2428.65666667
NSW1,Rooftop PV,2021-09-22 13:30:00,2407.25
NSW1,Rooftop PV,2021-09-22 13:35:00,2385.38666667
NSW1,Rooftop PV,2021-09-22 13:40:00,2363.52333333
NSW1,Rooftop PV,2021-09-22 13:45:00,2341.66
NSW1,Rooftop PV,2021-09-22 13:50:00,2319.79666667
NSW1,Rooftop PV,2021-09-22 13:55:00,2297.93333333
NSW1,Rooftop PV,2021-09-22 14:00:00,2276.07
NSW1,Rooftop PV,2021-09-22 14:05:00,2242.5
NSW1,Rooftop PV,2021-09-22 14:10:00,2208.93
NSW1,Rooftop PV,2021-09-22 14:15:00,2175.36
NSW1,Rooftop PV,2021-09-22 14:20:00,2141.79
NSW1,Rooftop PV,2021-09-22 14:25:00,2108.22
NSW1,Rooftop PV,2021-09-22 14:30:00,2074.65
NSW1,Rooftop PV,2021-09-22 14:35:00,2036.75333333
NSW1,Rooftop PV,2021-09-22 14:40:00,1998.85666667
NSW1,Rooftop PV,2021-09-22 14:45:00,1960.96
NSW1,Rooftop PV,2021-09-22 14:50:00,1923.06333333
NSW1,Rooftop PV,2021-09-22 14:55:00,1885.16666667
NSW1,Rooftop PV,2021-09-22 15:00:00,1847.27
VIC1,Battery Storage,2021-09-22 12:00:00,-7.99758
VIC1,Battery Storage,2021-09-22 12:05:00,-9.09103
VIC1,Battery Storage,2021-09-22 12:10:00,-7.99975
VIC1,Battery Storage,2021-09-22 12:15:00,-9.9473
VIC1,Battery Storage,2021-09-22 12:20:00,-9.93669
VIC1,Battery Storage,2021-09-22 12:25:00,-9.92464
VIC1,Battery Storage,2021-09-22 12:30:00,-10.36464
VIC1,Battery Storage,2021-09-22 12:35:00,-9.49942
VIC1,Battery Storage,2021-09-22 12:40:00,-9.97569
VIC1,Battery Storage,2021-09-22 12:45:00,-9.92825
VIC1,Battery Storage,2021-09-22 12:50:00,-10.94442
VIC1,Battery Storage,2021-09-22 12:55:00,-9.93332
VIC1,Battery Storage,2021-09-22 13:00:00,-9.93922
VIC1,Battery Storage,2021-09-22 13:05:00,-9.9315
VIC1,Battery Storage,2021-09-22 13:10:00,-9.47841
VIC1,Battery Storage,2021-09-22 13:15:00,-9.93518
VIC1,Battery Storage,2021-09-22 13:20:00,-9.93437
VIC1,Battery Storage,2021-09-22 13:25:00,-9.94263
VIC1,Battery Storage,2021-09-22 13:30:00,-9.67956
VIC1,Battery Storage,2021-09-22 13:35:00,-9.95328
VIC1,Battery Storage,2021-09-22 13:40:00,-9.93943
VIC1,Battery Storage,2021-09-22 13:45:00,-9.91446
VIC1,Battery Storage,2021-09-22 13:50:00,-9.92525
VIC1,Battery Storage,2021-09-22 13:55:00,-7.74407
VIC1,Battery Storage,2021-09-22 14:00:00,-9.32591
VIC1,Battery Storage,2021-09-22 14:05:00,-8.44998
VIC1,Battery Storage,2021-09-22 14:10:00,-10.64282
VIC1,Battery Storage,2021-09-22 14:15:00,-10.06597
VIC1,Battery Storage,2021-09-22 14:20:00,-7.5946
VIC1,Battery Storage,2021-09-22 14:25:00,-9.9375
VIC1,Battery Storage,2021-09-22 14:30:00,-11.079360000000001
VIC1,Battery Storage,2021-09-22 14:35:00,-8.86806
VIC1,Battery Storage,2021-09-22 14:40:00,-10.392370000000001
VIC1,Battery Storage,2021-09-22 14:45:00,-9.89965
VIC1,Battery Storage,2021-09-22 14:50:00,-8.89608
VIC1,Battery Storage,2021-09-22 14:55:00,-9.41642
VIC1,Battery Storage,2021-09-22 15:00:00,-9.93083
VIC1,Gas,2021-09-22 12:00:00,0
VIC1,Gas,2021-09-22 12:05:00,0
VIC1,Gas,2021-09-22 12:10:00,0
VIC1,Gas,2021-09-22 12:15:00,0
VIC1,Gas,2021-09-22 12:20:00,0
VIC1,Gas,2021-09-22 12:25:00,0
VIC1,Gas,2021-09-22 12:30:00,0
VIC1,Gas,2021-09-22 12:35:00,0
VIC1,Gas,2021-09-22 12:40:00,0
VIC1,Gas,2021-09-22 12:45:00,0
VIC1,Gas,2021-09-22 12:50:00,0
VIC1,Gas,2021-09-22 12:55:00,0
VIC1,Gas,2021-09-22 13:00:00,0
VIC1,Gas,2021-09-22 13:05:00,0
VIC1,Gas,2021-09-22 13:10:00,0
VIC1,Gas,2021-09-22 13:15:00,0
VIC1,Gas,2021-09-22 13:20:00,0
VIC1,Gas,2021-09-22 13:25:00,0
VIC1,Gas,2021-09-22 13:30:00,0
VIC1,Gas,2021-09-22 13:35:00,0
VIC1,Gas,2021-09-22 13:40:00,0
VIC1,Gas,2021-09-22 13:45:00,0
VIC1,Gas,2021-09-22 13:50:00,0
VIC1,Gas,2021-09-22 13:55:00,0
VIC1,Gas,2021-09-22 14:00:00,0
VIC1,Gas,2021-09-22 14:05:00,0
VIC1,Gas,2021-09-22 14:10:00,0
VIC1,Gas,2021-09-22 14:15:00,0
VIC1,Gas,2021-09-22 14:20:00,0
VIC1,Gas,2021-09-22 14:25:00,0
VIC1,Gas,2021-09-22 14:30:00,0
VIC1,Gas,2021-09-22 14:35:00,0
VIC1,Gas,2021-09-22 14:40:00,0
VIC1,Gas,2021-09-22 14:45:00,0
VIC1,Gas,2021-09-22 14:50:00,0
VIC1,Gas,2021-09-22 14:55:00,0
VIC1,Gas,2021-09-22 15:00:00,0
VIC1,Hydro,2021-09-22 12:00:00,123.91999999999999
VIC1,Hydro,2021-09-22 12:05:00,122.41999999999999
VIC1,Hydro,2021-09-22 12:10:00,125.11999999999999
VIC1,Hydro,2021-09-22 12:15:00,120.41
VIC1,Hydro,2021-09-22 12:20:00,122.32
VIC1,Hydro,2021-09-22 12:25:00,120.51
VIC1,Hydro,2021-09-22 12:30:00,120.91999999999999
VIC1,Hydro,2021-09-22 12:35:00,124.41999999999999
VIC1,Hydro,2021-09-22 12:40:00,121.51
VIC1,Hydro,2021-09-22 12:45:00,123.11
VIC1,Hydro,2021-09-22 12:50:00,120.02
VIC1,Hydro,2021-09-22 12:55:00,123.61999999999999
VIC1,Hydro,2021-09-22 13:00:00,123.82
VIC1,Hydro,2021-09-22 13:05:00,122.61
VIC1,Hydro,2021-09-22 13:10:00,123.41999999999999
VIC1,Hydro,2021-09-22 13:15:00,103.51
VIC1,Hydro,2021-09-22 13:20:00,123.32
VIC1,Hydro,2021-09-22 13:25:00,5.81
VIC1,Hydro,2021-09-22 13:30:00,0.11
VIC1,Hydro,2021-09-22 13:35:00,0.11
VIC1,Hydro,2021-09-22 13:40:00,0.12000000000000001
VIC1,Hydro,2021-09-22 13:45:00,0.11
VIC1,Hydro,2021-09-22 13:50:00,0.11
VIC1,Hydro,2021-09-22 13:55:00,0.11
VIC1,Hydro,2021-09-22 14:00:00,0.12000000000000001
VIC1,Hydro,2021-09-22 14:05:00,0.11
VIC1,Hydro,2021-09-22 14:10:00,2.89
VIC1,Hydro,2021-09-22 14:15:00,12.33
VIC1,Hydro,2021-09-22 14:20:00,12.129999999999999
VIC1,Hydro,2021-09-22 14:25:00,12.01
VIC1,Hydro,2021-09-22 14:30:00,17.75
VIC1,Hydro,2021-09-22 14:35:00,12.04
VIC1,Hydro,2021-09-22 14:40:00,38.22
VIC1,Hydro,2021-09-22 14:45:00,39.2
VIC1,Hydro,2021-09-22 14:50:00,39.26
VIC1,Hydro,2021-09-22 14:55:00,39.190001
VIC1,Hydro,2021-09-22 15:00:00,39.089999999999996
VIC1,Solar,2021-09-22 12:00:00,252.63
VIC1,Solar,2021-09-22 12:05:00,255.35
VIC1,Solar,2021-09-22 12:10:00,253.68
VIC1,Solar,2021-09-22 12:15:00,276.14
VIC1,Solar,2021-09-22 12:20:00,308.94000000000005
VIC1,Solar,2021-09-22 12:25:00,312.88
VIC1,Solar,2021-09-22 12:30:00,281.99
VIC1,Solar,2021-09-22 12:35:00,275.88
VIC1,Solar,2021-09-22 12:40:00,265.53999999999996
VIC1,Solar,2021-09-22 12:45:00,260.76
VIC1,Solar,2021-09-22 12:50:00,263.28999999999996
VIC1,Solar,2021-09-22 12:55:00,255.61
VIC1,Solar,2021-09-22 13:00:00,266.92
VIC1,Solar,2021-09-22 13:05:00,274.95000000000005
VIC1,Solar,2021-09-22 13:10:00,284.2
VIC1,Solar,2021-09-22 13:15:00,276.89
VIC1,Solar,2021-09-22 13:20:00,262.73
VIC1,Solar,2021-09-22 13:25:00,281.78
VIC1,Solar,2021-09-22 13:30:00,281.35
VIC1,Solar,2021-09-22 13:35:00,272.4
VIC1,Solar,2021-09-22 13:40:00,266.26
VIC1,Solar,2021-09-22 13:45:00,236.75
VIC1,Solar,2021-09-22 13:50:00,245.82
VIC1,Solar,2021-09-22 13:55:00,248.88
VIC1,Solar,2021-09-22 14:00:00,249.35000000000002
VIC1,Solar,2021-09-22 14:05:00,246.3
VIC1,Solar,2021-09-22 14:10:00,262.8
VIC1,Solar,2021-09-22 14:15:00,250.06
VIC1,Solar,2021-09-22 14:20:00,235.91
VIC1,Solar,2021-09-22 14:25:00,244.72000000000003
VIC1,Solar,2021-09-22 14:30:00,255.14999999999998
VIC1,Solar,2021-09-22 14:35:00,249.26
VIC1,Solar,2021-09-22 14:40:00,252.15
VIC1,Solar,2021-09-22 14:45:00,259.19
VIC1,Solar,2021-09-22 14:50:00,260.11
VIC1,Solar,2021-09-22 14:55:00,250.68
VIC1,Solar,2021-09-22 15:00:00,248.08
VIC1,Wind,2021-09-22 12:00:00,563.9666219999999
VIC1,Wind,2021-09-22 12:05:00,548.6941719999999
VIC1,Wind,2021-09-22 12:10:00,558.537917
VIC1,Wind,2021-09-22 12:15:00,551.4523280000001
VIC1,Wind,2021-09-22 12:20:00,557.2603079999999
VIC1,Wind,2021-09-22 12:25:00,574.363858
VIC1,Wind,2021-09-22 12:30:00,584.2670670000001
VIC1,Wind,2021-09-22 12:35:00,576.411403
VIC1,Wind,2021-09-22 12:40:00,585.1179779999999
VIC1,Wind,2021-09-22 12:45:00,578.6040080000001
VIC1,Wind,2021-09-22 12:50:00,591.1274299999999
VIC1,Wind,2021-09-22 12:55:00,596.956838
VIC1,Wind,2021-09-22 13:00:00,590.96137
VIC1,Wind,2021-09-22 13:05:00,582.7004890000001
VIC1,Wind,2021-09-22 13:10:00,586.9182299999999
VIC1,Wind,2021-09-22 13:15:00,596.66957
VIC1,Wind,2021-09-22 13:20:00,618.9983980000001
VIC1,Wind,2021-09-22 13:25:00,606.305492
VIC1,Wind,2021-09-22 13:30:00,607.6129769999999
VIC1,Wind,2021-09-22 13:35:00,608.0109180000001
VIC1,Wind,2021-09-22 13:40:00,626.978717
VIC1,Wind,2021-09-22 13:45:00,646.3376079999999
VIC1,Wind,2021-09-22 13:50:00,620.3413919999998
VIC1,Wind,2021-09-22 13:55:00,648.9207630000001
VIC1,Wind,2021-09-22 14:00:00,642.206667
VIC1,Wind,2021-09-22 14:05:00,668.1054090000001
VIC1,Wind,2021-09-22 14:10:00,660.7357270000001
VIC1,Wind,2021-09-22 14:15:00,667.3459970000002
VIC1,Wind,2021-09-22 14:20:00,661.8481830000001
VIC1,Wind,2021-09-22 14:25:00,659.8216730000001
VIC1,Wind,2021-09-22 14:30:00,668.153072
VIC1,Wind,2021-09-22 14:35:00,687.6259680000001
VIC1,Wind,2021-09-22 14:40:00,687.589003
VIC1,Wind,2021-09-22 14:45:00,692.8641329999999
VIC1,Wind,2021-09-22 14:50:00,691.5640299999998
VIC1,Wind,2021-09-22 14:55:00,698.829248
VIC1,Wind,2021-09-22 15:00:00,683.535332
VIC1,Brown Coal,2021-09-22 12:00:00,3623.1658
VIC1,Brown Coal,2021-09-22 12:05:00,3631.3898900000004
VIC1,Brown Coal,2021-09-22 12:10:00,3624.4847699999996
VIC1,Brown Coal,2021-09-22 12:15:00,3579.22662
VIC1,Brown Coal,2021-09-22 12:20:00,3563.7733900000003
VIC1,Brown Coal,2021-09-22 12:25:00,3588.8341900000005
VIC1,Brown Coal,2021-09-22 12:30:00,3560.37216
VIC1,Brown Coal,2021-09-22 12:35:00,3585.90385
VIC1,Brown Coal,2021-09-22 12:40:00,3576.0113699999997
VIC1,Brown Coal,2021-09-22 12:45:00,3588.4962100000002
VIC1,Brown Coal,2021-09-22 12:50:00,3573.87218
VIC1,Brown Coal,2021-09-22 12:55:00,3559.24432
VIC1,Brown Coal,2021-09-22 13:00:00,3520.5937000000004
VIC1,Brown Coal,2021-09-22 13:05:00,3487.38485
